Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Shazam Counts,spotify_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo_x,time_signature,track_genre,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,chroma_stft,tempo_y,beat_strength,harmonic_to_percussive_ratio,speech_to_music_ratio,tempogram,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,Spotify_Composite,YouTube_Composite,TikTok_Composite,Apple Music_Composite,SiriusXM_Composite,Deezer_Composite,Amazon_Composite,Pandora_Composite,Shazam_Composite,Spotify_Hit,YouTube_Hit,TikTok_Hit,Apple Music_Hit,SiriusXM_Hit,Deezer_Hit,Amazon_Hit,Pandora_Hit,Shazam_Hit
2000-10-24,USWB10002407,1803,34.3,2045512421,324745,99290558,2375021286,17765456,522553,63993059,729532806,1256171581,16.0,186149,357.0,117.0,1481082,52.0,832288547,304965,26145,60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,Hybrid Theory (Bonus Edition),In the End,85,216880,False,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,4,alternative,2645.1657338190853,3099.810987889289,5404.522450438899,0.0552311637766298,0.483611,104.16666667,1.0080962,-0.8267959692907326,0.24528173,0.2364432531860734,-99.724945,148.31209,-34.60345,29.27736,-0.4906834,22.445066,-8.459699,12.400137,-1.4887745,10.945612,3.8189695,8.075575,0.16091365,0.89376512115671,0.9617613984253353,0.765977869694858,0.636676660579049,0.6634992477175339,0.8084131526041953,0.7566749949971806,0.9268796966927557,0.5898586986089056,True,True,False,False,True,True,True,True,False
2003-03-24,USWB10300474,2472,28.7,1720830668,270810,75602131,2450982330,15462896,440206,37487815,490782499,907757737,5.0,137302,559.0,70.0,907873,52.0,0,0,0,2nLtzopw4rPReszdYBJU6h,Linkin Park,Meteora,Numb,83,185586,False,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,4,alternative,3148.537737743596,3577.21886563468,6545.098338039014,0.0641471276184263,0.40985122,110.29411765,1.0720767,3.612630082114203,0.28682363,0.2427048912608692,-60.127125,139.136,-38.343456,37.525066,-13.557586,23.127834,-13.054936,13.443029,-7.520319,10.903958,-2.1876667,8.751808,-1.1118982,0.8611401438089038,0.9513546087758024,0.7504594283550956,0.5502564170721889,0.713979720089668,0.7514119438974225,0.7566749949971806,0.0,0.0,True,True,False,False,True,False,True,False,False
2021-05-14,USWB12101016,682,58.5,452542081,81642,21651326,575228171,13396525,3130325,1030644218,10270227664,673325888,77.0,45289,119.0,25.0,64858,23.0,33608983,29714,2055722,7BoobGhD4x5K96Me0hqC8Q,Bella Poarch,Build a Bitch,Build a Bitch,76,122772,True,0.855,0.463,3,-7.454,1,0.0367,0.217,1.77e-05,0.347,0.866,102.931,4,alternative,2962.8897773693902,3239.13140387037,6286.449056173429,0.0621254629529064,0.4375031,102.27272727,1.2007494,1.091385001813314,0.20292614,0.1633990405831913,-167.30551,127.992355,-23.322617,20.693316,-11.283395,14.388084,-11.538195,10.402066,-7.232564,-3.8298364,8.478446,-7.9701695,-5.7459555,0.6540122870273016,0.9292194305579655,0.8730714959499537,0.6970797389554717,0.5401716438179581,0.5912111705628044,0.6056869163627389,0.7698958639055972,0.8429738418390644,False,True,True,False,False,False,False,False,False
2020-07-17,USAT22007153,424,74.8,568230113,142225,16247309,531872316,9887683,8041280,1122403923,11938256726,2159219012,46.0,48336,774.0,19.0,356456,16.0,13530275,21169,4910428,0eu4C55hL6x29mmeAjytzC,Oliver Tree,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",Life Goes On,79,161803,False,0.7,0.49,0,-5.187,1,0.076,0.186,0.0,0.117,0.569,79.982,4,alternative,2375.0160879511573,2725.937540010541,4672.123146622735,0.0513453073517298,0.42132714,80.35714286,1.1358382,-0.7626633814296309,0.24525099,0.1659595539190536,-133.03078,144.71007,-33.033047,44.276886,5.515427,18.532434,0.69207436,8.158993,6.908443,-1.891439,1.5468175,-1.2501572,2.266927,0.6897286276256128,0.9572211200138737,0.8965361582544844,0.662615807137014,0.7506410771526888,0.6173708874039188,0.539965760608685,0.7363732699886367,0.8934690781679995,False,True,True,False,True,False,False,False,False
2017-10-17,USSM11707035,2415,29.0,641453269,197169,31052903,409991163,5836318,345093,300840293,2500579993,5575104,55.0,3168,15.0,27.0,137399,0.0,3927900,13924,5504564,2Y0iGXY6m6immVb2ktbseM,MGMT,Little Dark Age,Little Dark Age,83,299960,False,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,4,alternative,2262.694667800808,2882.4570801018845,4615.381091873356,0.0429859965198813,0.51652217,96.98275862,1.1652056,-0.7924646505039,0.23795448,0.1613530910579524,-131.81023,158.44919,-19.996485,41.633358,-1.5297576,14.20584,-0.8693552,4.9288273,3.107017,4.6470165,-0.31074086,7.840864,-0.9060804,0.7398434933185877,0.7835273774898966,0.7920241509555153,0.5785573697541451,0.3128305777198241,0.6188273585325257,0.0,0.6922412838929862,0.900092671574796,False,False,False,False,False,False,False,False,False
2015-08-07,USAT21502122,1879,33.5,1086861259,228925,44949918,836662907,8009540,1629364,344124487,4201171109,180196685,25.0,105889,97.0,117.0,717998,25.0,0,0,0,0y1QJc3SJVPKJ1OvFmFqe6,KALEO,A/B,Way down We Go,78,213706,False,0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,4,alternative,1427.1391581800224,1988.075882987548,2833.973691853429,0.0268332279514981,0.4482616,81.52173913,0.9242791,1.8503434770264453,0.24294983,0.2296632128678855,-194.28157,171.06784,-8.011325,33.252464,5.201023,8.449595,-3.349458,-2.7008173,12.570515,-7.359285,1.1566844,0.8783154,0.2239337,0.796533760123768,0.8896437857209007,0.8337279560522153,0.6474858852566615,0.517320875495892,0.7878400482779819,0.6209417935221986,0.0,0.0,False,False,True,False,False,True,False,False,False
2011-11-20,USRC11401949,1530,37.6,1690450389,225204,121786733,679433670,4181978,564763,31046688,201004524,213087375,270.0,332763,806.0,113.0,505069,66.0,537982216,824867,11303352,4kbj5MwxO1bq9wjT5g9HaA,WALK THE MOON,TALKING IS HARD,Shut Up and Dance,83,199080,False,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,4,alternative,3236.08010115705,3472.1551392269494,6701.687895633281,0.0652615747881015,0.49311656,127.84090909,1.1097322,-0.0512625961180267,0.29271778,0.2356465888427128,-59.43775,136.01453,-44.884563,51.976803,-11.369085,24.739809,-6.1677647,16.362837,-3.995088,8.166142,-1.4013461,8.134001,-0.6299111,0.8677407329748206,0.8847517115257321,0.7429117795455435,0.8583318624964544,0.7552062421718153,0.7749194701650949,0.8013480711285672,0.9503995980167477,0.9418188804519897,True,False,False,True,True,True,True,True,True
1991-09-24,USGF19942501,4510,19.6,2021910364,410054,113406994,348081676,4710499,264172,95247745,720283921,837901,287.0,146813,287.0,256.0,3993523,97.0,691979509,317966,12775440,4CeeEOM32jQcH3eN9Q2dGj,Nirvana,Nevermind (Remastered),Smells Like Teen Spirit,83,301920,False,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4,alternative,3170.0981503976054,3197.8160200306056,6300.920758928572,0.0760182663967279,0.5563102,117.1875,1.0384297,-1.3312057001472617,0.24000758,0.2340766591670506,-79.86658,139.64313,-59.203274,55.082745,-3.4347148,33.460594,-9.608448,17.286251,-5.366031,6.642106,6.816515,1.4407624,5.5239544,0.9072404890235503,0.727051531781059,0.7562674283018838,0.8336859187778206,0.6389505895322083,0.9026289041536345,0.8738224592864677,0.9238588289327414,0.9489185159269845,True,False,False,True,True,True,True,True,True
2003-01-01,USWU30200093,3963,21.4,1129346989,229491,68545536,1380253721,9926891,511462,98118550,906228976,720637057,91.0,230782,277.0,70.0,765734,43.0,0,0,12505209,0COqiPhxzoWICwFCS4eZcp,Evanescence,Fallen,Bring Me To Life,82,235893,False,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,4,alternative,2945.9845138495048,3156.805392894368,6038.045884469611,0.0676387288921851,0.43335336,95.33898305,1.0021125,-1.1363750251646487,0.2723787,0.2551364721886777,-78.936005,146.88335,-48.46855,44.5101,-8.627862,24.854073,-16.963667,12.697787,-2.4584796,1.8409694,4.682577,2.2850769,-2.5400507,0.8171294328593254,0.9348315844053099,0.7737547800745638,0.7669015296000163,0.6349632565633258,0.7465739915463725,0.7212068368422986,0.0,0.9476786962965876,True,True,False,False,True,False,False,False,True
2020-06-26,USAT22002973,3813,21.9,189175699,49325,8000164,14575452,497747,2335837,210789823,2001548087,0,14.0,22497,163.0,6.0,74359,6.0,16754992,17139,1456206,5jjZikDrEd0by1o7V3fO4y,Royal & the Serpent,Overwhelmed,overwhelmed,70,159293,False,0.804,0.323,0,-11.127,0,0.305,0.308,0.0,0.15,0.456,87.019,4,alternative,2357.936859063552,2663.149123314462,4960.5804956061,0.0475198997641509,0.41829753,86.53846154,0.9165475,-0.8541961218471354,0.12235856,0.1422990298898761,-268.3645,98.80685,-6.680293,24.513912,-0.46298867,12.988445,-4.723312,8.348333,2.9500175,-4.1365447,3.5256107,-1.2380856,-2.6047583,0.5243236003806692,0.29545986990771383,0.8263483610870828,0.5525361029816537,0.5754168110520812,0.483780183276673,0.3708597716141363,0.734301317217501,0.8229787746666767,False,False,True,False,False,False,False,False,False
1999-06-08,USWB19900690,3730,22.2,1405353677,276377,115315508,1518596886,7781636,52722,16291854,226008149,595631730,2.0,49257,79.0,268.0,1064069,30.0,582410010,217517,0,48UPSzbZjgc449aqz8bxox,Red Hot Chili Peppers,Californication (Deluxe Edition),Californication,82,329733,False,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,4,alternative,2461.1378923948328,2733.380366285825,5107.686804221059,0.0508666692896428,0.5178949,96.98275862,0.93905747,1.996186422317856,0.33228305,0.1831736023374464,-92.06671,156.70119,-48.457455,58.186134,-1.4132326,32.83846,1.4024994,3.5840514,6.15935,3.2000515,4.6369514,-3.8504558,7.9868836,0.8607784442664204,0.9274287180704053,0.6839984286613437,0.463523689916603,0.4944231045567,0.8689212945202233,0.6544637793268568,0.9067185406167131,0.0,True,True,False,False,False,True,False,True,False
2003-01-01,USVT10300001,4030,21.2,1657866786,206953,64036444,339571990,4052894,263920,137323740,1394903550,5268188,275.0,184079,124.0,86.0,972676,110.0,912422054,566339,10108433,3dPQuX8Gs42Y7b454ybpMR,The White Stripes,Elephant,Seven Nation Army,84,232106,False,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,4,alternative,2169.6090903629947,2696.181692454521,4352.148247322298,0.0432547183993485,0.59986246,125.0,1.0983534,-0.7226438334141049,0.15176244,0.1846762621120476,-221.19646,132.15863,-15.257658,65.3939,15.849601,22.350805,7.7250967,12.464758,13.337744,7.947932,6.9306107,0.05299614,2.2588923,0.8404345379601049,0.7760049445226848,0.7688746640688371,0.8386303490857228,0.5447775805106281,0.7706111802304443,0.8975621488569164,0.950267393705931,0.9353395211200883,True,False,False,True,False,True,True,True,True
2005-05-23,GBAYE0500172,3548,22.8,1407382497,357484,72604627,1211241854,10819604,337277,152628012,1396761942,519221456,18.0,126129,172.0,131.0,1995709,90.0,0,0,0,0d28khcov6AiegSCpG5TuT,Gorillaz,Demon Days,Feel Good Inc.,84,222640,False,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,4,alternative,3045.72937856966,3368.787246652483,6076.334541281088,0.0641087770508,0.51275116,92.21311475,1.272799,-0.968550527328764,0.19273128,0.1542487521028686,-131.57538,131.84232,-39.745434,26.848768,-3.3649154,16.800093,-6.7195654,6.803013,-4.3510766,5.71316,-2.8579795,4.509079,-2.8735042,0.8582237805603992,0.9256846148694567,0.7756454650292416,0.6309267342315102,0.5814447608959271,0.8263979247036429,0.8596986490781398,0.0,0.0,True,True,False,False,False,True,True,False,False
2004-01-01,USIR20400274,3346,23.7,2174022106,326294,118562432,183968852,1687112,95566,41707356,294739225,3411865,293.0,210197,217.0,117.0,1001045,51.0,782100080,350688,8538303,003vvx7Niy0yvhvHt4a68B,The Killers,Hot Fuss,Mr. Brightside,86,222973,False,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,4,alternative,3413.573643301486,3985.677269902723,7630.676772943981,0.0666363881853396,0.4816625,148.02631579,0.9965789,3.2978452764265622,0.3019251,0.2787988955567436,-40.79222,136.0896,-29.128036,41.36691,-8.494509,31.723516,-17.237465,15.693931,-11.298987,15.49491,-8.380459,10.677887,-5.35573,0.9054911194483238,0.7483167304353698,0.7126154326583213,0.8479296491077299,0.6075313975385118,0.7972827822066895,0.7530447095803936,0.9301593627280126,0.9255500914628845,True,False,False,True,False,True,True,True,False
2006-05-09,USWB10601591,4442,19.8,1070374387,203821,38556891,710124074,3609104,506663,44842411,835564684,31925912,22.0,31,31.0,56.0,784912,26.0,667293971,198268,0,2aibwv5hGXSgw7Yru8IYTO,Red Hot Chili Peppers,Stadium Arcadium,Snow (Hey Oh),80,334666,False,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,4,alternative,3201.7317896357545,3519.7547893874294,6896.449682068504,0.0655419732245177,0.49021792,106.13207547,1.068243,-0.6639552666106816,0.10911563,0.208489698271523,-168.57474,134.69818,-34.854477,59.00834,-4.963013,35.133095,-6.7751737,5.380768,-5.161054,6.0871477,-3.1851559,0.55971026,1.3395064,0.7859188145418152,0.8307330934579722,0.7621507332055939,0.3507334814511859,0.39103822214978007,0.7286453499467793,0.6281345045644613,0.9068277429476296,0.0,False,False,False,False,False,False,False,True,False
2015-03-17,USUM71502643,4445,19.8,785571181,131703,26404041,492974141,3162813,36859,9348443,74904030,17622437,96.0,89938,279.0,30.0,100159,22.0,0,0,9672381,0fYVliAYKHuPmECRs1pbRf,X Ambassadors,VHS,Renegades,76,195200,False,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,4,alternative,1863.408230726007,2462.519101499209,3956.3075373993097,0.0334320277395336,0.5658978,181.4516129,1.0262185,-1.2839078151987162,0.29453588,0.2077303218519703,-122.26112,169.51154,-27.017487,48.73853,5.9433274,19.027964,3.8983676,3.6252835,1.5400314,1.8901997,4.6048703,2.7978146,2.3262925,0.7255835066863202,0.8096217192245613,0.6558423755219824,0.7372736220552045,0.635772075659712,0.6184794810126852,0.597575725365044,0.0,0.9327823517491847,False,False,False,False,True,False,False,False,True
2020-04-10,USRC11902726,2264,30.1,457933102,152115,30405327,161335622,1716915,186563,88889806,521061584,65074,29.0,24933,0.0,28.0,129502,21.0,10975089,6534,1670342,5ruzrDWcT0vuJIOMW7gMnW,The Strokes,The New Abnormal,The Adults Are Talking,79,309053,False,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4,alternative,2924.91499124236,3480.921849123154,6438.057805738718,0.0481014549097637,0.50920373,165.44117647,1.151206,-15.615327225839682,0.28220928,0.1586594386752121,-113.08689,135.83904,-18.174917,57.45932,-1.71446,30.81957,-3.8655038,14.362038,0.43639216,7.163666,-0.16416246,4.3351507,0.5580238,0.6984073279305381,0.6376706329622329,0.7439697116739905,0.6065102920076362,0.0,0.6201223578639493,0.5891039207841037,0.6911248977105455,0.8309348668971223,False,False,False,False,False,False,False,False,False
2011-12-19,USUM71119189,4359,20.1,836267192,170098,45773811,128528493,1373771,73977,35831404,271659950,3811884,39.0,70432,655.0,16.0,51359,17.0,429528547,391142,5673327,2iUmqdfGZcHIhS3b9E9EWq,Neon Trees,Picture Show,Everybody Talks,80,177280,False,0.471,0.924,8,-3.906,1,0.0586,0.00301,0.0,0.313,0.725,154.961,4,alternative,3122.7959076868005,3091.6402273065723,6250.644329896907,0.0754265213961962,0.40505394,156.25,1.0279732,-0.5056719091876077,0.26242208,0.2380442598998679,-75.82215,146.5371,-60.147583,44.565067,-18.267332,29.026335,-15.325834,5.065177,1.2780927,5.0095334,5.6462708,1.011673,7.3236403,0.7645695693973581,0.7459230102176677,0.7040528120179632,0.6642788848226004,0.7318320999119932,0.5485370845207204,0.5508592524345025,0.9194525156062408,0.9018439102610625,False,False,False,False,True,False,False,True,False
2022-10-14,GBK3W2202321,2506,28.3,350348521,48286,23268627,63111604,494666,117002,112061372,793536731,2197815,32.0,27952,5.0,5.0,224543,16.0,1164726,818,508585,1fDFHXcykq4iw8Gg7s5hG9,The 1975,Being Funny In A Foreign Language,About You,73,326490,False,0.416,0.762,2,-7.385,1,0.0279,0.312,0.804,0.0559,0.461,95.967,4,alternative,2310.9459904565656,3121.2892338112474,4751.336711398981,0.0413133987131632,0.49462354,95.33898305,0.9803882,-0.6945546820560761,0.25720704,0.2741276166296956,-93.80798,167.29048,-26.332397,28.306767,-13.487587,27.848255,-11.097952,10.893947,-3.9561117,4.805416,-3.219842,-1.0147083,-0.4341051,0.6099411639141189,0.712449817388361,0.7418214267402355,0.6174892577578889,0.20216382812117012,0.5021045865425091,0.539965760608685,0.5660340473574551,0.761974164398064,False,False,False,False,False,False,False,False,False
2018-07-13,US8391800158,2033,32.0,542480898,81834,23568889,435065136,3809205,236600,53371812,401544074,45869358,96.0,125323,66.0,28.0,129538,46.0,239193666,181681,10103507,6Up545NUflOiXo8cEraH49,Lauren Daigle,Look Up Child,You Say,75,274693,False,0.494,0.632,5,-6.89,1,0.0342,0.682,0.0,0.0869,0.0797,147.873,4,alternative,1940.0527929312184,2616.795758557939,3935.2605299584734,0.037353679769379,0.37309614,148.02631579,0.88459736,0.0919434750480057,0.2238476,0.2460996993958812,-157.01357,172.07523,-4.5231867,26.337465,-11.571597,20.963676,-7.064617,1.8160048,-4.5204434,-1.4571649,-4.369633,-1.6762627,0.70679265,0.6701564865051287,0.8373247263440985,0.7392884741686622,0.7490573985518261,0.4744145464877212,0.6201302553193052,0.7337773848109568,0.8791170326732364,0.9353112540090824,False,False,False,False,False,False,False,True,True
2014-01-28,USUM71400108,4344,20.2,663939688,87146,28385073,462058635,4042516,173337,25471805,215796397,2264375,47.0,18975,114.0,8.0,16394,15.0,414961857,257712,5432642,7lGKEWMXVWWTt3X71Bv44I,X Ambassadors,VHS,Unsteady,74,193546,False,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,4,alternative,2030.8560183769048,2603.529032273168,4352.124061367167,0.0381238924537156,0.43752673,117.1875,1.0702558,-0.9310648451165032,0.28592294,0.1801559240448023,-156.66418,142.19415,-11.60311,38.593266,-6.2942367,15.939991,3.9328825,3.7744005,0.19066805,3.6155457,-2.9554777,1.517408,2.8445494,0.6942741717659501,0.7551457415445563,0.7153596383989138,0.6309343286107408,0.5353696518530592,0.46214007842796556,0.5284116642327801,0.9043499447314579,0.8993299665703804,False,False,False,False,False,False,False,True,False
2008-01-01,AUEI10800039,3476,23.2,923637058,248136,72561268,326484288,2513872,729463,158541861,1346152082,31766857,180.0,62766,111.0,88.0,480807,62.0,366981662,229532,9554869,5r5cp9IpziiIsR6b93vcnQ,Empire of the Sun,Walking On A Dream (10th Anniversary Edition),Walking On A Dream,79,198440,False,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,4,alternative,2701.334704029427,3477.3824026352527,5957.370362326963,0.0453322468895365,0.4945346,127.84090909,1.146398,-4.162748232856469,0.17143646,0.124964436686334,-179.6887,135.3485,13.13604,50.23743,-1.1047988,25.76093,-8.244325,5.794842,-2.7091951,-7.067236,-8.110542,0.4724209,-9.250115,0.8054251053345419,0.8197513681711961,0.7925329974453714,0.7697848816703,0.532387193252792,0.7525195548468123,0.7896161079904438,0.8974281329592524,0.9320734836073398,False,False,False,False,False,False,True,True,True
2008-06-12,USSM10801605,4334,20.2,968810827,177742,38261812,336220628,2996719,14336,5321733,47328081,37161945,22.0,67246,5.0,22.0,477009,44.0,793391919,335263,3522400,6TfBA04WJ3X1d1wXhaCFVT,The Offspring,"Rise And Fall, Rage And Grace","You're Gonna Go Far, Kid",81,177826,True,0.55,0.917,0,-3.159,1,0.0638,0.00428,0.0,0.197,0.601,126.115,4,alternative,3375.7249842220235,3283.1576569025056,6854.578638444963,0.0808097723820853,0.4874233,125.0,1.0747895,-1.7060014699025494,0.26711082,0.2266344723047023,-62.276417,137.87401,-55.6529,57.07711,-16.340437,24.476505,-8.286239,10.22976,6.2277718,8.345741,3.2730443,5.844599,6.621525,0.7722736669576593,0.8264535944989637,0.622363375595145,0.6224588060778667,0.20216382812117012,0.6375046823976998,0.7254898085883774,0.9289661942788259,0.87420320018829,False,False,False,False,False,False,False,True,False
